"PK_Mechanical_ID","CK_SiteID","Blower Door Trials","Blower Door Trials_notes","First Trial: Location","First Trial: Windy","First Trial: Unusual Conditions","First Trial: P25 Ring Size","First Trial: P25 House Pressure","First Trial: P25 House Pressure_notes","First Trial: P25 Fan Pressure","First Trial: P25 Fan Pressure_notes","First Trial: P25 CFM","First Trial: P25 CFM_notes","First Trial: P50 Ring Size","First Trial: P50 House Pressure","First Trial: P50 House Pressure_notes","First Trial: P50 Fan Pressure","First Trial: P50 Fan Pressure_notes","First Trial: P50 CFM","First Trial: P50 CFM_notes","First Trial: Notes","First Trial: Flow Coefficient","First Trial: Flow Coefficient_notes","First Trial: Q50","First Trial: Q50_notes","First Trial: ACH50","Second Trial: Location","Second Trial: Windy","Second Trial: Unusual Conditions","Second Trial: P25 Ring Size","Second Trial: P25 House Pressure","Second Trial: P25 House Pressure_notes","Second Trial: P25 Fan Pressure","Second Trial: P25 Fan Pressure_notes","Second Trial: P25 CFM","Second Trial: P25 CFM_notes","Second Trial: P50 Ring Size","Second Trial: P50 House Pressure","Second Trial: P50 House Pressure_notes","Second Trial: P50 Fan Pressure","Second Trial: P50 Fan Pressure_notes","Second Trial: P50 CFM","Second Trial: P50 CFM_notes","Second Trial: Notes","Second Trial: Flow Exponent","Second Trial: Flow Exponent_notes","Second Trial: Flow Coefficient","Second Trial: Flow Coefficient_notes","Second Trial: Q50","Second Trial: Q50_Notes","Second Trial: ACH50","Conditioned Volume","Conditioned Volume_notes","Building Height","Site Location"
"Mechanical_00013938","SITE_00625",1,,"Front Door","No",,"A",25.20000,,34.60000,,1057.00000,,"A",50.50000,,92.80000,,1733.00000,,,106.49100,,1720.78000,,10.1781,,,,,,,,,,,,,,,,,,,,,,,,,,10144.00000,,"1","LA GRANDE, OR"
"Mechanical_00013942","SITE_01240",1,,,,,,,,,,,,,,,,,,,"Customer doesnt want to run; fuse might blow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.00000,,"1","LA GRANDE, OR"
"Mechanical_00013944","SITE_00641",1,,"Front Entry","Yes","V windy, outside hose in bottle, raining a little","A",25.60000,,41.00000,,1140.00000,,"A",50.40000,,95.80000,,1766.00000,,"Baseline @ flow setting",140.28000,,1756.93000,,7.5426,,,,,,,,,,,,,,,,,,,,,,,,,,13976.00000,,"1","HERMISTON, OR"
"Mechanical_00013951","SITE_00510",1,,"Back Door","Yes","One room had to have door closed","A",25.20000,,36.40000,,1119.00000,,"A",50.30000,,81.10000,,1651.00000,,,182.05500,,1645.45000,,6.1455,,,,,,,,,,,,,,,,,,,,,,,,,,16065.00000,,"1","BAKER CITY, OR"
"Mechanical_00013958","SITE_00634",1,,,,,,,,,,,,,,,,,,,"Wood stove currently burning, no way to perform test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11453.00000,,"1","MADRAS, OR"
"Mechanical_00013962","SITE_01834",1,,,,,,,,,,,,,,,,,,,"No test, wood stove was in use",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10350.00000,,"1","MAPLETON, OR"
"Mechanical_00013964","SITE_00571",1,,"Front Door",,,"A",25.10000,,195.20000,,2485.00000,,"0",51.00000,,69.80000,,4073.00000,,,262.92100,,4017.17000,,6.0986,,,,,,,,,,,,,,,,,,,,,,,,,,39522.00000,,"2","ECHO, OR"
"Mechanical_00013969","SITE_00580",1,,"Front Door","No","None","B",24.60000,,95.20000,,581.00000,,"A",49.60000,,27.10000,,937.00000,,,65.49160,,942.14400,,16.4710,,,,,,,,,,,,,,,,,,,,,,,,,,3432.00000,,"1","ONTARIO, OR"
"Mechanical_00013970","SITE_00544",1,,"Door To Garage","No","None","A",24.70000,,74.00000,,1532.00000,,"0",50.70000,,27.00000,,2543.00000,,,159.88800,,2518.21000,,10.5093,,,,,,,,,,,,,,,,,,,,,,,,,,14377.00000,,"1","ONTARIO, OR"
"Mechanical_00013977","SITE_00556",1,,"Front Door","No",,"B",25.00000,,89.20000,,579.00000,,"B",50.60000,,248.80000,,947.00000,,,61.26420,,939.15000,,4.1824,,,,,,,,,,,,,,,,,,,,,,,,,,13473.00000,,"1","BEND, OR"
"Mechanical_00013981","SITE_00585",1,,"Back Entry","No",,"A",24.30000,,30.80000,,1044.00000,,"A",50.90000,,85.20000,,1674.00000,,,136.10700,,1655.04000,,6.2317,,,,,,,,,,,,,,,,,,,,,,,,,,15935.00000,,"1.5","LA PINE, OR"
"Mechanical_00013984","SITE_00560",1,,"Front Door","No",,"A",24.90000,,123.40000,,1981.00000,,"0",50.10000,,42.10000,,3157.00000,,,232.40600,,3152.80000,,17.6545,,,,,,,,,,,,,,,,,,,,,,,,,,10715.00000,,"2","KLAMATH FALLS, OR"
"Mechanical_00014091","SITE_00695",2,,"Front Door","Yes",,"A",24.30000,,40.00000,,1153.00000,,"A",49.90000,,139.60000,,2069.00000,,,86.27660,,2072.37000,,7.4345,"Front Door","Yes",,"A",25.20000,,50.80000,,1292.00000,,"A",49.60000,,150.80000,,2202.00000,,,0.78738,,101.81700,,2215.97000,,7.9497,16725.00000,,"1.5","SPOKANE, WA"
"Mechanical_00014092","SITE_00754",1,,"Front Door","No",,"A",24.80000,,90.70000,,1703.00000,,"0",49.20000,,32.70000,,2746.00000,,,181.43600,,2777.06000,,9.7767,,,,,,,,,,,,,,,,,,,,,,,,,,17043.00000,,"1.5","SPOKANE, WA"
"Mechanical_00014097","SITE_00302",1,,"Front Door","Yes",,"B",25.10000,,184.30000,,810.00000,,"A",49.60000,,44.60000,,1212.00000,,"25 baseline =1.550 baseline = 0.8",120.32500,,1217.77000,,4.5186,,,,,,,,,,,,,,,,,,,,,,,,,,16170.00000,,"1","BUHL, ID"
"Mechanical_00014098","SITE_00196",1,,"Front Door","Yes",,"B",25.10000,,58.50000,,477.00000,,"B",49.60000,,182.00000,,765.00000,,,51.03210,,769.27300,,5.4430,,,,,,,,,,,,,,,,,,,,,,,,,,8480.00000,,"1","IDAHO FALLS, ID"
"Mechanical_00014118","SITE_00394",1,,"Main Door","No",,"A",25.10000,,95.80000,,1786.00000,,"0",48.60000,,35.80000,,2906.00000,,,166.22600,,2967.44000,,7.9517,,,,,,,,,,,,,,,,,,,,,,,,,,22391.00000,,"2","MERIDIAN, ID"
"Mechanical_00014119","SITE_00852",1,,"Front Door","No",,"A",25.00000,,133.30000,,2047.00000,,"0",49.90000,,44.60000,,3268.00000,,,231.69700,,3272.43000,,8.7164,,,,,,,,,,,,,,,,,,,,,,,,,,22526.00000,,"1","KALISPELL, MT"
"Mechanical_00014126","SITE_00418",1,,"Front Of House","Yes","A bit windy","B",25.00000,,108.50000,,625.00000,,"A",52.40000,,30.50000,,1006.00000,,,78.83680,,976.11700,,4.6482,,,,,,,,,,,,,,,,,,,,,,,,,,12600.00000,,"1","MOSCOW, ID"
"Mechanical_00014127","SITE_00300",1,,"South Front Door","No","N/A","A",23.80000,,40.70000,,1167.00000,,"A",50.30000,,105.60000,,1884.00000,,,153.46000,,1876.80000,,8.2800,,,,,,,,,,,,,,,,,,,,,,,,,,13600.00000,,"1","LEWISTON, ID"
"Mechanical_00014140","SITE_00119",1,,"Front Door","No",,"A",24.90000,,18.40000,,781.00000,,"A",50.90000,,56.30000,,1356.00000,,,65.35620,,1337.46000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N/A","VANCOUVER, WA"
"Mechanical_00014141","SITE_00142",1,,"Front","Yes",,,24.30000,,14.50000,,2169.00000,,"0",50.10000,,54.30000,,3559.00000,,,244.29400,,3554.14000,,11.9120,,,,,,,,,,,,,,,,,,,,,,,,,,17902.00000,,"2","SEATTLE, WA"
"Mechanical_00014142","SITE_00152",1,,,"Yes",,"A",24.80000,,219.30000,,2665.00000,,"0",49.00000,,74.50000,,4257.00000,,,292.83600,,4316.56000,,23.4256,,,,,,,,,,,,,,,,,,,,,,,,,,11056.00000,,"1.5","EVERETT, WA"
"Mechanical_00014143","SITE_00178",1,,"Front","Yes",,"B",24.00000,,134.00000,,682.00000,,"A",50.30000,,35.50000,,1100.00000,,,87.52200,,1095.76000,,5.7550,,,,,,,,,,,,,,,,,,,,,,,,,,11424.00000,,"1","BELFAIR, WA"
"Mechanical_00014150","SITE_00116",1,,"Front Door","No",,"A",25.30000,,25.50000,,921.00000,,"A",49.30000,,62.00000,,1429.00000,,,109.74000,,1442.33000,,10.6054,,,,,,,,,,,,,,,,,,,,,,,,,,8160.00000,,"2","VANCOUVER, WA"
"Mechanical_00014151","SITE_00127",1,,"Front",,,"B",24.70000,,97.20000,,588.00000,,"A",49.50000,,25.30000,,920.00000,,"Window does not completely seal around window ac",74.57020,,925.97300,,9.1908,,,,,,,,,,,,,,,,,,,,,,,,,,6045.00000,,"1","WASHOUGAL, WA"
"Mechanical_00014152","SITE_00081",1,,,,,,,,,,,,,,,,,,,"Did not perform due to tenant's severe emphysema.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175.00000,,"1","PORT ANGELES, WA"
"Mechanical_00014153","SITE_00090",1,,"Front Door","Yes","Slight gusty","B",24.70000,,139.00000,,714.00000,,"A",51.30000,,46.90000,,1213.00000,,,69.79900,,1190.63000,,16.6096,,,,,,,,,,,,,,,,,,,,,,,,,,4301.00000,,"1","ABERDEEN, WA"
"Mechanical_00014165","SITE_01321",1,,,,,,,,,,,,,,,,,,,"Homeowner has extreme asthma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14144.00000,,"1","LAKESIDE, OR"
"Mechanical_00014167","SITE_01345",1,,,"Yes",,,,,,,,,,,,,,,,"Too windy for blower door test. Baseline was going between .5 and 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17335.00000,,"1.5","BANDON, OR"
"Mechanical_00014160","SITE_01346",1,,"Front Door","Yes","None","B",24.50000,,348.70000,,1101.00000,,"A",50.20000,,96.70000,,1773.00000,,,131.55600,,1768.31000,,9.0158,,,,,,,,,,,,,,,,,,,,,,,,,,11768.00000,,"2","CANBY, OR"
"Mechanical_00014171","SITE_01859",1,,"Back","Yes",,"B",25.10000,,251.00000,,973.00000,,"A",49.20000,,65.60000,,1445.00000,,,146.43400,,1458.76000,,5.8444,,,,,,,,,,,,,,,,,,,,,,,,,,14976.00000,,"1","CORVALLIS, OR"
"Mechanical_00014173","SITE_01862",1,,,,,,,,,,,,,,,,,,,"Did not run due to active remodel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872.00000,,"1","IDLEYLD PARK, OR"
"Mechanical_00014174","SITE_01312",1,,"Front Door","Yes",,"A",24.70000,,68.10000,,1509.00000,,"A",49.70000,,184.20000,,2413.00000,,,175.25600,,2422.77000,,7.2415,,,,,,,,,,,,,,,,,,,,,,,,,,20074.00000,,"1","EUGENE, OR"
"Mechanical_00014180","SITE_01309",1,,,,,,,,,,,,,,,,,,,"Hottest day of year, old homeowners. Didnt want to  expel all of the cold air",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19644.00000,,"2","SPRINGFIELD, OR"
"Mechanical_00014189","SITE_00606",1,,"Front","No","None","B",24.90000,,91.00000,,575.00000,,"A",49.90000,,26.20000,,932.00000,,,61.60960,,933.29700,,4.8732,,,,,,,,,,,,,,,,,,,,,,,,,,11491.00000,,"1","PRINEVILLE, OR"
"Mechanical_00014191","SITE_00608",1,,"Garage Door","No","None","B",24.80000,,206.30000,,860.00000,,"A",49.60000,,54.50000,,1336.00000,,,111.76600,,1342.84000,,3.8846,,,,,,,,,,,,,,,,,,,,,,,,,,20741.00000,,"1","BEND, OR"
"Mechanical_00014201","SITE_00316",1,,,,,,,,,,,,,,,,,,,"did not run, standing water & animal dung in crawlspace.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6951.00000,,"1","MERIDIAN, ID"
"Mechanical_00014215","SITE_01350",1,,"Front Door","Yes","Breezy","A",-25.60000,,-210.20000,,2589.00000,,"0",-50.70000,,-78.60000,,4191.00000,,,263.32500,,4150.13000,,11.6413,,,,,,,,,,,,,,,,,,,,,,,,,,21390.00000,,"1","EUGENE, OR"
"Mechanical_00014218","SITE_01359",1,,"Front Door (South Side)","Yes","Slightly windy. Put outdoor pressure tube in bag to avoid wind altering reading.","A",24.60000,,65.30000,,1464.00000,,"A",49.70000,,159.10000,,2267.00000,,,199.83000,,2275.50000,,12.9388,,,,,,,,,,,,,,,,,,,,,,,,,,10552.00000,,"1.5","EUGENE, OR"
"Mechanical_00014220","SITE_01324",1,,"Front","No",,"A",25.00000,,65.90000,,1504.00000,,"A",50.10000,,159.60000,,2261.00000,,,227.72100,,2258.35000,,12.8315,,,,,,,,,,,,,,,,,,,,,,,,,,10560.00000,,"1","ASHLAND, OR"
"Mechanical_00014221","SITE_01289",1,,,,,,,,,,,,,,,,,,,"Did not run due to mold/mildew, exposed wall and water damage in ceiling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4309.00000,,"1","SPRINGFIELD, OR"
"Mechanical_00014222","SITE_01301",1,,,,,,,,,,,,,,,,,,,"Did not run due to age of home/uncertainty about insulation in original attic. Also, homeowners run childcare out of their home, which makes me extremely hesitant to run test with any uncertainty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11088.00000,,"2","EUGENE, OR"
"Mechanical_00014223","SITE_00227",1,,"Front Door","No",,"A",25.30000,,62.10000,,1427.00000,,"A",50.30000,,160.20000,,2256.00000,,,165.67000,,2247.02000,,6.5722,,,,,,,,,,,,,,,,,,,,,,,,,,20514.00000,,"2","HEYBURN, ID"
"Mechanical_00014227","SITE_01329",1,,"Front Door","No",,"B",24.20000,,100.00000,,607.00000,,"B",49.30000,,266.00000,,972.00000,,,73.71510,,981.11000,,5.9174,,,,,,,,,,,,,,,,,,,,,,,,,,9948.00000,,"1","PORT ORFORD, OR"
"Mechanical_00014750","SITE_00189",1,,"Front Door","No","N/A","A",24.60000,,51.70000,,1303.00000,,"A",51.20000,,136.80000,,2078.00000,,,169.53500,,2046.85000,,5.4264,,,,,,,,,,,,,,,,,,,,,,,,,,22632.00000,,"2","BOISE, ID"
"Mechanical_00014751","SITE_00192",1,,"Front","No",,"A",25.60000,,42.20000,,1166.00000,,"A",50.60000,,103.70000,,1833.00000,,,135.43300,,1818.54000,,7.2317,,,,,,,,,,,,,,,,,,,,,,,,,,15088.00000,,"2","BOISE, ID"
"Mechanical_00014752","SITE_00216",1,,,,,,,,,,,,,,,,,,,"Did not perform due to elderly tenant's sickness.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10800.00000,,"2","SANDPOINT, ID"
"Mechanical_00013991","SITE_00565",2,,"Front Entry","No",,"A",24.70000,,29.30000,,1302.00000,,"A",50.90000,,87.30000,,1696.00000,,"Baseline @ flow mode 0.7 pa",403.09000,,1684.97000,,9.3488,"Front","No",,"A",24.70000,,32.70000,,1050.00000,,"A",51.10000,,86.60000,,1687.00000,,,0.65223,,129.66600,,1663.22000,,9.2282,10814.00000,,"1","BEND, OR"
"Mechanical_00013997","SITE_01296",1,,"Front","No",,"A",25.00000,,29.70000,,993.00000,,"A",49.90000,,76.40000,,1577.00000,,,115.18000,,1579.11000,,6.3760,,,,,,,,,,,,,,,,,,,,,,,,,,14860.00000,,"1","REDMOND, OR"
"Mechanical_00013998","SITE_01851",1,,"Front Door","No",,"A",25.30000,,31.10000,,1043.00000,,"A",49.50000,,72.30000,,1586.00000,,,138.70700,,1595.98000,,11.3057,,,,,,,,,,,,,,,,,,,,,,,,,,8470.00000,,"1","BROWNSVILLE, OR"
"Mechanical_00014000","SITE_00522",1,,,,,,,,,,,,,,,,,,,"Did not run blower door due to open gas furnace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11536.00000,,"1","BEND, OR"
"Mechanical_00014002","SITE_00640",1,,"Front Door","No",,"B",24.60000,,195.40000,,831.00000,,"A",49.90000,,52.00000,,1321.00000,,,101.87000,,1322.73000,,6.8417,,,,,,,,,,,,,,,,,,,,,,,,,,11600.00000,,"1","BEND, OR"
"Mechanical_00014007","SITE_00534",1,,,,,,,,,,,,,,,,,,,"Wife didnt want me to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13077.00000,,"1","KLAMATH FALLS, OR"
"Mechanical_00014009","SITE_00541",1,,,,,,,,,,,,,,,,,,,"Did not perform. Unsure what insulation is present",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23297.00000,,"2.5","KLAMATH FALLS, OR"
"Mechanical_00014010","SITE_00596",1,,,,,,,,,,,,,,,,,,,"Did not perform due to age of home and ongoing construction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6534.00000,,"1","KLAMATH FALLS, OR"
"Mechanical_00014012","SITE_00639",1,,"Front Door","Yes","None","A",24.30000,,61.10000,,1435.00000,,"A",50.30000,,192.50000,,2467.00000,,,133.32200,,2456.03000,,12.3740,,,,,,,,,,,,,,,,,,,,,,,,,,11909.00000,,"1","REDMOND, OR"
"Mechanical_00014017","SITE_00763",2,,"Front","No",,"A",24.70000,,55.50000,,1342.00000,,"A",50.30000,,164.70000,,2300.00000,,,118.23900,,2289.60000,,5.7721,"Front","No",,"A",24.80000,,54.90000,,1347.00000,,"A",49.40000,,147.40000,,2171.00000,,,0.69265,,145.71500,,2189.23000,,5.5191,23800.00000,,"2","SPOKANE, WA"
"Mechanical_00014021","SITE_00772",1,,"Front","No",,"A",25.30000,,43.40000,,1187.00000,,"A",50.00000,,100.70000,,1801.00000,,,164.33400,,1801.00000,,23.0160,,,,,,,,,,,,,,,,,,,,,,,,,,4695.00000,,"1","SPOKANE, WA"
"Mechanical_00014023","SITE_00675",1,,"Deck Door Upstairs","Yes","Upstairs out onto deck","A",25.00000,,54.30000,,1319.00000,,"A",50.10000,,128.30000,,1965.00000,,"No test, door is in interior building space at the top of a stairwell",208.26800,,1962.75000,,18.9882,,,,,,,,,,,,,,,,,,,,,,,,,,6202.00000,,"1","GRANDVIEW, WA"
"Mechanical_00014035","SITE_00720",1,,"Front","Yes",,"A",24.60000,,66.70000,,1439.00000,,"A",50.10000,,162.90000,,2378.00000,,,149.88700,,2374.65000,,8.0071,,,,,,,,,,,,,,,,,,,,,,,,,,17794.00000,,"2","WALLA WALLA, WA"
"Mechanical_00014037","SITE_00735",1,,"Front Door","Yes","Raining some","B",23.40000,,139.60000,,716.00000,,"A",50.90000,,35.00000,,1086.00000,,,132.11400,,1075.66000,,11.7645,,,,,,,,,,,,,,,,,,,,,,,,,,5486.00000,,"1","WENATCHEE, WA"
"Mechanical_00014046","SITE_00787",1,,"Front Entry","No",,"A",-25.60000,,-48.80000,,1229.00000,,"A",-51.40000,,-119.50000,,1933.00000,,"Baseline 0.2 at pr/fl mode",149.49100,,1898.63000,,12.1137,,,,,,,,,,,,,,,,,,,,,,,,,,9404.00000,,"1","KENNEWICK, WA"
"Mechanical_00014048","SITE_00757",1,,"Front Door","No","None","B",24.80000,,102.60000,,599.00000,,"A",48.90000,,26.70000,,951.00000,,,67.29980,,965.51300,,2.4528,,,,,,,,,,,,,,,,,,,,,,,,,,23618.00000,,"1","SPOKANE, WA"
"Mechanical_00014053","SITE_00439",1,,"Back Door","No",,"A",24.80000,,41.60000,,1178.00000,,"A",49.90000,,92.50000,,1819.00000,,,160.18900,,1821.26000,,20.9823,,,,,,,,,,,,,,,,,,,,,,,,,,5208.00000,,"1","WAPATO, WA"
"Mechanical_00014055","SITE_00741",1,,"Front Door","No",,"A",25.10000,,96.90000,,1781.00000,,"0",50.10000,,36.20000,,2835.00000,,,203.82100,,2831.19000,,5.5166,,,,,,,,,,,,,,,,,,,,,,,,,,30793.00000,,"2.5","SPOKANE, WA"
"Mechanical_00014168","SITE_01319",1,,,,,,,,,,,,,,,,,,,"Crawlspace smells of dead things. Did not run.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14773.00000,,"1","ASHLAND, OR"
"Mechanical_00014179","SITE_01318",1,,"Front Door","Yes",,"B",25.00000,,190.60000,,815.00000,,"A",50.10000,,39.90000,,1151.00000,,,164.80200,,1149.86000,,6.1942,,,,,,,,,,,,,,,,,,,,,,,,,,11138.00000,,"1","EUGENE, OR"
"Mechanical_00014181","SITE_01328",1,,"Front Door","No",,"B",25.00000,,80.40000,,534.00000,,"B",50.00000,,199.70000,,837.00000,,,66.24210,,837.00000,,8.3700,,,,,,,,,,,,,,,,,,,,,,,,,,6000.00000,,"1","FLORENCE, OR"
"Mechanical_00014186","SITE_01344",1,,,,,,,,,,,,,,,,,,,"Owner teaching music. Did not run.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7567.50000,,"1","EUGENE, OR"
"Mechanical_00014187","SITE_01313",1,,"Front","No",,"B",26.00000,,238.90000,,917.00000,,"A",49.90000,,58.20000,,1399.00000,,,111.06000,,1400.82000,,9.1001,,,,,,,,,,,,,,,,,,,,,,,,,,9236.00000,,"1","EUGENE, OR"
"Mechanical_00014188","SITE_01272",1,,,"No",,,,,,,,,,,,,,,,"Baby sleeping in room next to door. Did not run",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10412.00000,,"1","EUGENE, OR"
"Mechanical_00014192","SITE_00230",1,,"South Front Door","No","N/a","A",24.90000,,26.40000,,953.00000,,"A",49.80000,,69.70000,,1525.00000,,,107.67300,,1529.15000,,4.6507,,,,,,,,,,,,,,,,,,,,,,,,,,19728.00000,,"2","POST FALLS, ID"
"Mechanical_00014193","SITE_00229",1,,"Back Door","No",,"B",24.70000,,208.20000,,854.00000,,"A",49.80000,,57.40000,,1382.00000,,,94.49810,,1385.81000,,2.1474,,,,,,,,,,,,,,,,,,,,,,,,,,38720.00000,,"2","POST FALLS, ID"
"Mechanical_00014194","SITE_00224",1,,"Ne Front Door","Yes","Slightly windy","B",25.30000,,166.40000,,770.00000,,"A",50.30000,,47.40000,,1258.00000,,,76.59490,,1252.64000,,6.8097,,,,,,,,,,,,,,,,,,,,,,,,,,11037.00000,,"1","MOYIE SPRINGS, ID"
"Mechanical_00014203","SITE_00231",1,,"Front Door","No","Window ac not securely fastened and pretty leaky","B",25.30000,,245.80000,,932.00000,,"A",49.80000,,61.20000,,1415.00000,,,127.14100,,1418.50000,,8.2431,,,,,,,,,,,,,,,,,,,,,,,,,,10325.00000,,"1","POST FALLS, ID"
"Mechanical_00014204","SITE_00228",1,,"Front Door On West Side Of House","No","N/a","B",25.00000,,203.20000,,841.00000,,"A",49.60000,,50.60000,,1289.00000,,,113.10000,,1295.47000,,6.7076,,,,,,,,,,,,,,,,,,,,,,,,,,11588.00000,,"1","POST FALLS, ID"
"Mechanical_00014205","SITE_01681",1,,"Front Door","Yes",,"A",25.10000,,27.30000,,971.00000,,"A",50.30000,,68.60000,,1505.00000,,,127.30600,,1499.34000,,4.3384,,,,,,,,,,,,,,,,,,,,,,,,,,20736.00000,,"1","CAMANO ISLAND, WA"
"Mechanical_00014206","SITE_01700",1,,,,,,,,,,,,,,,,,,,"Ceiling panels leaking. Chose not to perform test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10140.00000,,"1","SEABECK, WA"
"Mechanical_00014209","SITE_01353",1,,"Front","No",,"A",25.00000,,41.10000,,1167.00000,,"A",48.90000,,96.20000,,1779.00000,,,154.37000,,1804.04000,,7.9003,,,,,,,,,,,,,,,,,,,,,,,,,,13701.00000,,"1","SPRINGFIELD, OR"
"Mechanical_00014212","SITE_00698",1,,"Front Door","No",,"B",24.60000,,187.80000,,816.00000,,"A",49.60000,,52.40000,,1309.00000,,,94.24710,,1316.11000,,6.3961,,,,,,,,,,,,,,,,,,,,,,,,,,12346.00000,,"1","SPOKANE VALLEY, WA"
"Mechanical_00014213","SITE_00739",1,,"Front Door","Yes",,"B",24.40000,,61.60000,,447.00000,,"B",50.80000,,186.00000,,771.00000,,,41.58640,,761.95600,,4.2548,,,,,,,,,,,,,,,,,,,,,,,,,,10745.00000,,"1","RICHLAND, WA"
"Mechanical_00014228","SITE_01320",1,,"Front Door","No",,,,,,,,,,,,,,,,"Fireplace full of ash. Began to leak during safety test. Blower door not performed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14924.00000,,"1","CLATSKANIE, OR"
"Mechanical_00014229","SITE_01336",1,,,,,,,,,,,,,,,,,,,"Did not perform. Half of the house is a separate apartment area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7812.00000,,"1","LAKESIDE, OR"
"Mechanical_00014870","SITE_01500",1,,"Garage Door",,,"0",24.80000,,53.40000,,3583.00000,,"0",48.50000,,131.00000,,5497.00000,,,461.75900,,5604.89000,,6.7878,,,,,,,,,,,,,,,,,,,,,,,,,,49544.00000,,"1.5","PLEASANT HILL, OR"
"Mechanical_00014881","SITE_01597",1,,"Front Door","No",,"A",25.10000,,29.60000,,978.00000,,"A",49.60000,,65.90000,,1456.00000,,,148.79700,,1462.85000,,4.3585,,,,,,,,,,,,,,,,,,,,,,,,,,20138.00000,,"3+","SEATTLE, WA"
"Mechanical_00014918","SITE_00137",1,,"Front","No",,"A",26.20000,,75.40000,,1576.00000,,"0",51.00000,,27.20000,,2545.00000,,,150.12700,,2508.98000,,7.1576,,,,,,,,,,,,,,,,,,,,,,,,,,21032.00000,,"2","EDMONDS, WA"
"Mechanical_00015007","SITE_00755",1,,"Front Door","No",,"A",24.60000,,44.60000,,1220.00000,,"A",51.40000,,108.40000,,1876.00000,,,187.99900,,1845.99000,,5.9360,,,,,,,,,,,,,,,,,,,,,,,,,,18659.00000,,"1","SPOKANE, WA"
"Mechanical_00015057","SITE_00202",1,,,,,,,,,,,,,,,,,,,"Did not perform due to exposed insulation from crawlspace and attic access points.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12931.00000,,"1.5","SAINT ANTHONY, ID"
"Mechanical_00015058","SITE_00200",1,,"Front Door","No",,"A",24.10000,,67.80000,,1388.00000,,"A",49.40000,,160.70000,,2178.00000,,"Babies room was closed 13.75 x 10.",188.30500,,2194.57000,,9.1152,,,,,,,,,,,,,,,,,,,,,,,,,,14445.50000,,"1.5","IDAHO FALLS, ID"
"Mechanical_00015059","SITE_00413",1,,,,,"A",25.20000,,43.30000,,1183.00000,,"A",51.00000,,100.60000,,1815.00000,,,166.77100,,1793.31000,,4.6831,,,,,,,,,,,,,,,,,,,,,,,,,,22976.00000,,"1","MONTPELIER, ID"
"Mechanical_00015236","SITE_00016",1,,"Secondary Front Door (Nw Side Of House)","No","N/a","A",25.20000,,57.50000,,1378.00000,,"A",48.70000,,130.50000,,2063.00000,,,190.94500,,2096.56000,,11.5016,,,,,,,,,,,,,,,,,,,,,,,,,,10937.00000,,"1","GRAPEVIEW, WA"
"Mechanical_00015237","SITE_00033",1,,"Front Door","No",,"A",24.60000,,67.70000,,1508.00000,,"A",49.50000,,175.00000,,2336.00000,,,203.14000,,2350.74000,,18.4227,,,,,,,,,,,,,,,,,,,,,,,,,,7656.00000,,"1","BATTLE GROUND, WA"
"Mechanical_00015238","SITE_00038",1,,"Front Door (S Facing)","No","Two window ac units installed","A",24.80000,,45.30000,,1207.00000,,"A",49.90000,,106.90000,,1869.00000,,,162.03800,,1871.34000,,15.7410,,,,,,,,,,,,,,,,,,,,,,,,,,7133.00000,,"1","LONGVIEW, WA"
"Mechanical_00015239","SITE_00040",1,,,,,,,,,,,,,,,,,,,"Did not run, multiple residents have respiratory issues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11900.00000,,"1","VANCOUVER, WA"
"Mechanical_00015240","SITE_00308",1,,,,,,,,,,,,,,,,,,,"Test not run due to medical and environmental reasons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525.00000,,"1","LEWISTON, ID"
"Mechanical_00015241","SITE_00313",1,,,,,,,,,,,,,,,,,,,"Allergies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10277.00000,,"1","LEWISTON, ID"
