"PK_ApplianceID","CK_SiteID","CK_RoomID","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Primary Dryer","Washer-Dryer Matched Pair","Dryer Fuel","Dryer Gas Line Available","Heat Pump Dryer","Dryer Vented","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00005742","SITE_01895","Room_00022969","Dryer","Unknown",,"Unknown","Unknown","Maytag","LDE8414ACE","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005574","SITE_01897","Room_00022989","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","LER7848DQ0","No","Yes","No","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005501","SITE_01898","Room_00023008","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","WED8410SWO","No","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005604","SITE_01899","Room_00023015","Dryer","Unknown",,"Unknown","Unknown","Kenmore","86984810","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005561","SITE_01900","Room_00023039","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","WED4800BQ1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005666","SITE_01901","Room_00023049","Dryer","Unknown",,"Unknown","Unknown","Kenmore","796.81272210","No","Yes","No","Electric","No","No","Yes","No","N/A","Garage_2","Garage"
"Appliance_00005739","SITE_01902","Room_00023073","Dryer","Unknown",,"Unknown","Unknown","Fisher & Paykel","De08us1","No","Yes","No","Electric","No","No","Yes","No","N/A","Garage_2","Garage"
"Appliance_00005461","SITE_01903","Room_00023077","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","LEC5000PQ1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005781","SITE_01904","Room_00023097","Dryer","Unknown",,"Unknown","Unknown","Samsung","DV350AEP/XAA","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005588","SITE_01905","Room_00023114","Dryer","Unknown",,"Unknown","Unknown","Electrolux","Emwed65hts0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005540","SITE_01906","Room_00023133","Dryer","Yes",2007,,"N/A","Kenmore","417.87042700","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005741","SITE_01907","Room_00023146","Dryer","Unknown",,"Unknown","Unknown","LG","DLEX2550W","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005562","SITE_01908","Room_00023167","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.87562601","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Bathroom_2","Bathroom"
"Appliance_00005558","SITE_01910","Room_00023189","Dryer","Unknown",,"Unknown","Unknown","LG","Dle2050w","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005737","SITE_01911","Room_00023202","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Wed92hefw0","Yes","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00005554","SITE_01912","Room_00023213","Dryer","Yes",2006,,"N/A","Kenmore","417.44052401","Yes","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005459","SITE_01913","Room_00023222","Dryer","Unknown",,"Unknown","Unknown","Raytheon","LEA30AW","No","Yes","No","Electric","No","No","Yes","No","N/A","Bathroom_6","Bathroom"
"Appliance_00005783","SITE_01914","Room_00023240","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.62212100","No","Yes","No","Electric","No","No","Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00005552","SITE_01915","Room_00023255","Dryer","Unknown",,"Unknown","Unknown","Maytag","MED6000XR0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005557","SITE_01916","Room_00023267","Dryer","Yes",2014,,"N/A","Samsung","Dv50f9a7evp/a2","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005547","SITE_01917","Room_00023289","Dryer","Unknown",,"Unknown","Unknown","LG","DLGX2502W","No","Yes","Yes","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005581","SITE_01918","Room_00023300","Dryer","Unknown",,"Unknown","Unknown","Maytag","Lde312","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005591","SITE_01919","Room_00023307","Dryer","Unknown",,"Unknown","Unknown","LG","Dlex3570v","No","Yes","Yes","Electric","No","No","Yes","Yes","N/A","Laundry_1","Laundry"
"Appliance_00005545","SITE_01920","Room_00023334","Dryer","Unknown",,"Unknown","Unknown","KitchenAid","KEH02SRMT1","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005544","SITE_01921","Room_00023340","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.69812990","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005696","SITE_01922","Room_00023355","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","Le7680xsn2","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Basement_1","Basement"
"Appliance_00005630","SITE_01923","Room_00023371","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.94821300","No","Yes","Yes","Natural Gas","Unknown","No","Unknown","No","Cannot access back side of dryer to determine fuel source or venting","Laundry_1","Laundry"
"Appliance_00005605","SITE_01924","Room_00023383","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.62512101","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Garage_2","Garage"
"Appliance_00005460","SITE_01925","Room_00023397","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","WED5600XW0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005503","SITE_01926","Room_00023420","Dryer","Unknown",,"Unknown","Unknown","Whirlpool","GEW9200LQ8","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005579","SITE_01927","Room_00023428","Dryer","Yes",2004,,"N/A","Kenmore","417.94812301","No","Yes","No","Electric","Unknown","No","Unknown","No","?washer and dryer had one name plate, it is a single unit for both appliances","Laundry_1","Laundry"
"Appliance_00005918","SITE_01928","Room_00023452","Dryer","Unknown",2006,,"MT4313170","Maytag","Med9600sq0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Hall_2","Hall"
"Appliance_00005919","SITE_01929","Room_00023473","Dryer","Unknown",,"Unknown","F9243376","Sears","110.76974110","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005920","SITE_01930","Room_00023481","Dryer","Unknown",2011,,"Y08Z54BBA04843F","Samsung","DV350AEW XAA03","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006096","SITE_01931","Room_00023494","Dryer","No",2010,,"M21328628","Whirlpool","Wed5500xw0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023744","SITE_01932",,"Dryer","Yes",1997,,"Unknown","Maytag","Unknown","Yes","Yes","No","Electric","No","No","Yes","N/A","N/A","Unknown","Laundry"
"Appliance_00006382","SITE_01933","Room_00023533","Dryer","No",,"Unknown","MS3336244","Whirlpool","Gew9250pw0","No","Yes","Yes","Natural Gas","Yes","No","Yes","No","N/A","Hall_1","Hall"
"Appliance_00006097","SITE_01934","Room_00023543","Dryer","No",2010,,"M30945316","Whirlpool","WED4800XQ1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006098","SITE_01935","Room_00023565","Dryer","Yes",2007,,"N/A","Frigidaire","Gleh1642fs1","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006099","SITE_01936","Room_00023572","Dryer","No",2016,,"603KWEL2C668","Kenmore","796.91382410","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00006100","SITE_01937","Room_00023589","Dryer","No",2003,,"MP4534039","Kenmore","110.62822101","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Garage_2","Garage"
"Appliance_00006381","SITE_01938","Room_00023605","Dryer","No",,"Unknown","Unknown","Amana","NED5240TQ0","No","Yes","No","Electric","Unknown","No","Yes","No","N/A","Basement_1","Basement"
"Appliance_00005921","SITE_01939","Room_00023611","Dryer","Unknown",2012,,"M30401367","Whirlpool","WED88HEAC0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023745","SITE_01940",,"Dryer","Yes",2007,,"Unknown","Kenmore","Unknown","No","Yes","No","Electric","No","No","Yes","N/A","N/A","Unknown","Garage"
"Appliance_00006500","SITE_01942","Room_00023651","Dryer","No",,"Unknown","ZZ73084A","General Electric","dbsr453ea1ww","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006101","SITE_01943","Room_00023664","Dryer","No",2010,,"M04539825","Maytag","Mede500vw1","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006102","SITE_01944","Room_00023671","Dryer","No",2011,,"M12225603","Maytag","Mede200xw1","No","Yes","No","Electric","No","No","Yes","No","N/A","Garage_2","Garage"
"Appliance_00006103","SITE_01945","Room_00023691","Dryer","No",,"Unknown","Unknown","General Electric","GTDX100EM0WW","No","Yes","No","Electric","No","No","Yes","No","Shared by duplex","Laundry_1","Laundry"
"Appliance_00005922","SITE_01946","Room_00023695","Dryer","Unknown",1995,,"A1839006MB","Maytag","LDE8824ACE","No","Yes","No","Electric","No","No","Yes","No","N/A","Basement_2","Basement"
"Appliance_00006104","SITE_01947","Room_00023717","Dryer","No",,"Unknown","Unknown","Roper","RED464OYQ1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006105","SITE_01949","Room_00023734","Dryer","No",2014,,"M41839062","Kenmore","110.61402311","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006106","SITE_01950","Room_00023760","Dryer","No",2007,,"MU2112084","Kenmore","110.67841600","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006107","SITE_01951","Room_00023773","Dryer","No",1991,,"MA1011218","Kenmore","110.86872100","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Other_1","Other"
"Appliance_00006108","SITE_01952","Room_00023787","Dryer","No",2003,,"MP3934325","Whirlpool","LEQ9858LW0","No","Yes","Yes","Electric","Yes","No","Yes","No","N/A","Garage_1","Garage"
"Appliance_00006109","SITE_01953","Room_00023790","Dryer","No",2016,,"606KWAT00152","LG","Dle5977w","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005923","SITE_01954","Room_00023812","Dryer","Unknown",2014,,"SD238 203","General Electric","710e2a","No","Yes","No","Electric","No","No","Yes","No","N/A","Closet_1","Closet"
"Appliance_00006110","SITE_01955","Room_00023820","Dryer","Yes",2013,,"N/A","LG","DLEY1201W","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023144","SITE_01956","Room_00023980","Dryer","No",,"Unknown","M21938225","Kenmore","110.60022010","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006111","SITE_01957","Room_00023832","Dryer","No",,"Unknown","Unknown","Samsung","DV365E TBGWR/A3","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006112","SITE_01958","Room_00023847","Dryer","No",,"Unknown","Unknown","LG","DOE3170W","No","Yes","No","Electric","No","No","Yes","Yes","N/A","Laundry_1","Laundry"
"Appliance_00006113","SITE_01959","Room_00023868","Dryer","No",,"Unknown","46KWNMS4231","LG","DLE1101W","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006114","SITE_01960","Room_00023874","Dryer","No",2007,,"MU1814414","Kenmore","110.67322600","No","Yes","Unknown","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00005924","SITE_01961","Room_00023901","Dryer","Unknown",2009,,"102KWJU00252","Kenmore","796.80518900","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006115","SITE_01962","Room_00023913","Dryer","No",2002,,"MM2117996","Kenmore","110.62802101","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006116","SITE_01963","Room_00023930","Dryer","No",,"Unknown","MC1159143","Kenmore","96292100","No","Yes","No","Electric","No","No","No","No","N/A","Laundry_1","Laundry"
"Appliance_00006117","SITE_01964","Room_00023947","Dryer","No",2011,,"TV717819A","Fisher & Paykel","De04-us6","No","Yes","Yes","Electric","No","Unknown","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006118","SITE_01965","Room_00023966","Dryer","Yes",2010,,"N/A","Samsung","Dv210aew/xaa","No","Yes","Yes","Electric","No","No","No","No","N/A","Garage_1","Garage"
"Appliance_00006119","SITE_01966","Room_00023972","Dryer","No",2004,,"MR3982025","Whirlpool","Ler4634pq0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006120","SITE_01967","Room_00023989","Dryer","No",2002,,"MM2001830","Kenmore","110.92834100","No","Yes","Yes","Propane","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006121","SITE_01968","Room_00024002","Dryer","No",2009,,"MY2345926","Kenmore","110.69622800","No","Yes","No","Electric","No","No","No","No","N/A","Bathroom_1","Bathroom"
"Appliance_00006122","SITE_01969","Room_00024021","Dryer","No",,"Unknown","Unknown","Maytag","MED5500FW0","Yes","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Bathroom_6","Bathroom"
"Appliance_00006123","SITE_01970","Room_00024033","Dryer","Yes",2009,,"N/A","Frigidaire","LEQ215HS0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00006124","SITE_01971","Room_00024045","Dryer","No",1999,,"MJ2912810","Whirlpool","LER5636EZ3","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006125","SITE_01972","Room_00024057","Dryer","No",2007,,"MU3121430","Maytag","MED9600SQ0","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006126","SITE_01973","Room_00024065","Dryer","No",2015,,"0AHA5BBGA13194E","Samsung","Dv45h7000ew/a2","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006127","SITE_01974","Room_00024076","Dryer","No",2012,,"211KWDJ5V842","LG","Dle2250w","No","Yes","Yes","Electric","Unknown","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006128","SITE_01975","Room_00024096","Dryer","No",2009,,"MY3835396","Whirlpool","WED5100VQ1","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005491","SITE_01976","Room_00024111","Dryer","Unknown",,"Unknown","Unknown","Kenmore","110.72922100","No","Yes","No","Natural Gas","Yes","No","Yes","No","Input: 22,000 btu/hr","Garage_1","Garage"
"Appliance_00005475","SITE_01977","Room_00024123","Dryer","Unknown",,"Unknown","Unknown","Kenmore","796.81182310","No","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006129","SITE_01978","Room_00024132","Dryer","No",2010,,"M03707592","Whirlpool","Wed94hexw0","Yes","Yes","Yes","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00005925","SITE_01979","Room_00024151","Dryer","Unknown",1993,,"MC0734993","Kenmore","110 96220100","No","Yes","No","Electric","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006130","SITE_01980","Room_00024164","Dryer","No",,"Unknown","Unknown","Whirlpool","Unknown","No","Yes","No","Electric","No","No","No","No","No nameplate present","Laundry_1","Laundry"
"Appliance_00006131","SITE_01981","Room_00024181","Dryer","No",,"Unknown","Unknown","Whirlpool","LE5810XPN0","No","Yes","No","Natural Gas","Yes","No","Yes","No","N/A","Mechanical_1","Mechanical"
"Appliance_00005926","SITE_01982","Room_00024193","Dryer","Unknown",,"Unknown","MS136S147","Whirlpool","LER4634PQ0","No","Yes","No","Electric","No","No","Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00006132","SITE_01983","Room_00024208","Dryer","No",2009,,"MY3987008","Kenmore","110.69622800","No","Yes","No","Electric","No","No","Yes","No","N/A","Hall_2","Hall"
"Appliance_00006133","SITE_01984","Room_00024223","Dryer","No",,"Unknown","Unknown","Frigidaire","Unknown","Unknown","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Being used","Laundry_1","Laundry"
"Appliance_00023746","SITE_01985",,"Dryer","Yes",2007,,"Unknown","Unknown","Unknown","No","Yes","Yes","Electric","No","No","Yes","N/A","N/A","Unknown","Laundry"
"Appliance_00005512","SITE_01986","Room_00024259","Dryer","Unknown",,"Unknown","Unknown","General Electric","DDG7080SBLWW","No","Yes","No","Natural Gas","Yes","No","Yes","No","N/A","Laundry_1","Laundry"
